timestamp,VAR_001,VAR_002,VAR_003,VAR_004,VAR_005,VAR_006,VAR_007,VAR_008,VAR_009,VAR_010,VAR_011,VAR_012,VAR_013,VAR_014,VAR_015,VAR_016,VAR_017,VAR_018,VAR_019,VAR_020,VAR_021,VAR_022,VAR_023,VAR_024,VAR_025,VAR_026,VAR_027,VAR_028,VAR_029,VAR_030
2026-02-26T06:30:00Z,64.99,1958.70,171.36,1241.70,58.07,1869.80,174.05,912.84,72.78,1874.56,174.04,1167.61,52.13,1896.51,173.30,813.75,333.85,85.12,99.83,301.70,1861.63,3535.06,2.43,151.12,162.05,653.14,2.94,983.90,60.02,537.97
2026-02-26T06:40:00Z,65.00,1958.42,171.48,1260.36,58.14,1869.71,174.77,904.32,72.89,1878.62,173.97,1172.89,52.14,1898.29,173.34,805.29,331.70,87.06,99.94,296.56,1854.62,3545.48,2.56,150.04,160.77,648.83,2.97,974.75,59.91,527.78
2026-02-26T06:50:00Z,64.95,1955.73,170.87,1246.33,57.81,1886.24,173.99,910.30,72.57,1878.29,174.79,1174.23,52.29,1885.58,173.56,805.80,335.72,85.77,100.75,302.22,1877.85,3567.18,2.93,150.80,162.84,646.10,3.18,996.91,60.70,541.92
2026-02-26T07:00:00Z,65.29,1952.83,172.01,1264.50,58.09,1892.60,174.13,894.80,72.33,1886.45,174.36,1163.67,52.33,1888.72,174.09,798.25,332.35,85.39,100.55,300.03,1869.15,3553.07,2.51,150.93,159.58,643.52,2.85,980.76,61.20,538.00
2026-02-26T07:10:00Z,65.11,1942.93,171.97,1252.77,58.11,1880.97,173.76,897.69,72.47,1885.81,174.93,1165.80,52.14,1907.71,173.30,802.39,331.58,85.68,101.99,298.66,1868.55,3541.09,2.39,151.62,161.27,647.17,2.93,981.62,60.48,534.24
2026-02-26T07:20:00Z,65.12,1934.79,172.16,1272.60,58.66,1866.84,173.93,905.28,72.04,1892.73,174.70,1163.46,52.63,1894.78,174.22,810.30,339.65,84.61,101.39,304.79,1865.63,3569.03,2.53,151.49,164.99,654.75,3.33,981.85,60.95,544.86
2026-02-26T07:30:00Z,64.86,1956.25,172.33,1264.06,58.46,1866.69,174.47,907.66,72.43,1898.56,173.78,1173.62,52.28,1889.20,174.17,819.98,335.28,85.66,100.55,304.33,1871.01,3550.49,2.13,149.70,158.78,651.82,3.37,978.93,62.20,544.22
2026-02-26T07:40:00Z,65.21,1945.32,172.81,1259.34,58.73,1859.37,174.19,912.05,72.27,1890.69,173.86,1171.56,52.27,1891.32,173.54,834.89,336.67,84.99,100.61,303.75,1869.39,3559.02,2.60,151.94,162.38,650.46,2.45,984.99,61.12,526.75
2026-02-26T07:50:00Z,64.92,1957.98,172.50,1241.19,58.58,1866.87,174.39,933.14,72.20,1895.67,173.40,1156.98,52.33,1892.27,174.19,825.59,337.19,85.26,100.47,301.34,1868.26,3563.00,2.59,151.72,165.19,646.09,2.96,977.74,60.33,533.00
2026-02-26T08:00:00Z,65.07,1958.63,172.59,1245.83,58.10,1869.09,174.68,923.32,71.71,1892.68,173.99,1157.53,52.45,1894.39,173.85,816.05,334.89,83.79,100.62,302.28,1864.20,3533.07,2.32,150.11,161.70,651.70,3.10,974.06,61.51,546.82
2026-02-26T08:10:00Z,65.07,1944.87,171.76,1251.35,58.05,1863.76,174.60,935.25,71.11,1919.30,173.72,1142.10,52.37,1888.24,174.12,822.44,333.23,84.61,100.88,298.87,1869.16,3540.38,2.38,151.62,159.28,643.20,2.93,992.18,61.04,535.59
2026-02-26T08:20:00Z,64.94,1952.62,172.42,1247.34,58.33,1860.23,174.28,931.32,71.15,1917.92,173.59,1125.41,52.71,1882.15,174.22,819.95,339.59,84.55,100.49,302.93,1866.33,3551.59,2.70,152.08,161.31,649.52,2.72,981.21,62.25,532.56
2026-02-26T08:30:00Z,64.80,1957.86,172.46,1252.11,58.50,1860.11,174.20,928.38,71.27,1917.79,173.33,1134.39,52.76,1873.75,173.84,835.98,330.70,86.94,99.76,297.14,1867.78,3547.02,2.59,150.55,157.59,642.25,3.10,979.16,61.78,532.38
2026-02-26T08:40:00Z,64.57,1946.92,172.42,1245.47,58.36,1874.16,174.87,922.19,71.14,1917.57,173.61,1126.05,52.66,1869.45,174.11,827.62,327.00,84.56,99.96,292.32,1853.39,3552.80,2.56,151.85,159.82,650.70,3.10,973.28,61.51,542.95
2026-02-26T08:50:00Z,64.83,1949.85,172.59,1238.61,58.23,1862.27,174.71,929.94,70.92,1928.02,173.47,1127.44,52.67,1879.62,174.36,833.88,325.35,82.79,101.13,293.72,1856.97,3552.81,2.38,150.01,157.92,651.61,2.98,981.59,60.47,535.61
2026-02-26T09:00:00Z,65.04,1950.28,171.90,1239.85,58.07,1870.17,173.69,929.86,70.85,1927.60,174.36,1110.13,52.57,1881.50,174.22,832.06,326.40,83.94,101.05,293.29,1874.57,3550.45,2.15,150.96,157.38,643.19,3.08,989.98,60.65,526.27
2026-02-26T09:10:00Z,65.18,1948.49,171.50,1253.39,57.94,1874.29,174.50,917.15,71.16,1924.12,173.71,1117.06,52.80,1877.93,174.70,825.91,331.95,81.68,100.22,299.69,1865.10,3559.81,2.82,148.75,160.98,650.28,3.08,980.30,62.28,543.04
2026-02-26T09:20:00Z,65.35,1941.64,171.89,1262.75,57.65,1874.99,174.50,917.75,71.29,1912.21,173.59,1103.87,52.55,1891.56,173.55,825.66,330.35,82.13,100.11,295.39,1860.30,3556.95,2.89,149.31,162.32,645.22,3.05,976.60,61.07,532.56
2026-02-26T09:30:00Z,65.45,1942.80,171.82,1267.98,57.78,1878.73,174.06,907.25,71.22,1915.61,172.95,1125.29,52.57,1890.62,174.36,814.84,332.94,84.16,99.28,299.79,1872.80,3533.09,2.39,151.48,164.40,659.12,3.22,987.06,60.35,545.57
2026-02-26T09:40:00Z,65.84,1931.67,172.25,1287.18,57.41,1886.35,173.95,896.68,71.27,1907.20,172.93,1137.59,52.45,1896.83,173.88,820.45,334.86,85.79,99.81,303.34,1860.44,3552.51,2.66,150.39,162.31,654.92,2.94,980.45,61.28,536.52
2026-02-26T09:50:00Z,66.30,1927.12,173.08,1302.38,57.12,1889.98,173.43,898.02,71.05,1911.03,173.18,1134.56,52.53,1886.32,174.51,807.48,337.25,84.89,100.53,303.77,1879.30,3555.21,2.45,149.40,165.99,659.43,2.89,983.05,60.11,553.22
2026-02-26T10:00:00Z,66.21,1921.14,172.50,1291.71,57.36,1887.25,173.94,904.32,71.17,1905.84,173.92,1139.90,52.49,1876.79,174.48,806.51,333.71,86.06,100.40,302.62,1874.94,3554.86,2.29,150.26,160.97,647.11,2.94,988.44,61.64,536.25
2026-02-26T10:10:00Z,66.21,1921.24,172.90,1294.55,57.75,1895.41,174.05,907.70,71.32,1913.91,172.66,1127.04,52.33,1892.23,173.90,813.93,335.03,84.34,99.97,304.44,1867.71,3564.62,2.65,152.29,164.95,648.83,2.69,989.44,61.07,539.85
2026-02-26T10:20:00Z,65.78,1923.45,173.10,1298.00,57.39,1895.89,174.27,902.27,71.13,1917.57,173.15,1120.47,52.31,1895.13,174.49,830.13,339.55,82.33,99.03,305.12,1868.09,3547.90,2.66,150.39,162.73,648.01,3.04,985.51,60.13,529.13
2026-02-26T10:30:00Z,66.05,1925.59,172.90,1285.82,56.80,1905.72,173.67,875.67,71.35,1923.24,173.43,1111.58,52.16,1914.36,174.94,812.80,337.72,82.96,100.12,300.58,1870.12,3551.57,2.68,150.81,164.33,649.33,2.89,983.84,60.81,548.22
2026-02-26T10:40:00Z,65.98,1925.30,172.91,1283.48,56.92,1917.77,174.03,869.13,71.07,1920.79,173.32,1113.69,51.70,1911.99,173.83,807.67,331.08,80.83,101.11,300.93,1869.35,3548.57,2.81,150.19,157.73,642.63,2.90,985.46,61.04,528.25
2026-02-26T10:50:00Z,65.89,1926.63,173.90,1283.76,57.33,1904.47,173.86,872.22,70.80,1930.21,173.68,1115.07,51.39,1924.53,173.53,787.13,332.93,82.39,100.56,300.33,1862.08,3551.42,2.41,150.91,159.28,648.32,2.86,981.68,59.77,536.86
2026-02-26T11:00:00Z,65.64,1919.44,172.90,1292.48,57.38,1884.76,174.46,885.72,70.43,1938.11,173.35,1104.44,51.33,1922.00,173.27,788.72,331.38,80.90,100.14,299.68,1863.72,3553.25,2.65,150.41,160.77,650.41,3.10,984.31,60.33,543.99
2026-02-26T11:10:00Z,65.46,1931.05,172.27,1287.53,57.27,1884.70,173.77,878.75,70.07,1940.37,173.26,1088.21,51.01,1930.98,172.94,782.73,330.72,80.82,98.95,300.39,1869.06,3553.22,2.73,151.29,161.28,646.38,3.33,988.33,60.60,541.16
2026-02-26T11:20:00Z,65.94,1926.64,172.24,1275.49,57.36,1891.10,172.85,884.37,69.82,1947.85,172.67,1086.34,50.89,1924.94,173.37,776.99,328.85,81.63,99.47,298.73,1858.41,3554.72,2.34,150.22,157.46,644.20,3.10,978.27,60.56,535.92
2026-02-26T11:30:00Z,65.63,1927.15,172.98,1287.94,57.16,1900.03,173.71,877.63,70.37,1942.41,173.10,1091.63,50.55,1941.16,172.59,779.49,329.95,82.59,100.40,296.29,1857.05,3554.77,2.43,151.05,158.98,642.15,3.37,975.08,61.17,530.24
2026-02-26T11:40:00Z,65.97,1924.66,172.98,1295.45,57.24,1902.28,173.46,871.72,70.24,1951.92,172.99,1106.57,50.36,1956.69,172.48,759.15,333.57,80.52,99.31,297.59,1859.46,3554.93,2.38,150.28,162.21,644.64,3.17,974.04,60.95,535.87
2026-02-26T11:50:00Z,66.02,1922.37,173.08,1302.33,56.86,1902.66,174.04,872.96,70.04,1952.80,172.61,1095.84,50.73,1930.56,172.64,745.38,331.04,83.23,99.65,295.15,1861.89,3558.62,2.60,150.55,161.59,654.18,2.95,983.18,59.91,537.35
2026-02-26T12:00:00Z,65.65,1932.91,172.76,1290.44,57.21,1902.41,173.13,882.39,69.99,1954.51,172.73,1087.10,50.81,1927.73,172.69,763.83,331.71,84.67,100.12,299.64,1867.67,3560.26,2.44,150.84,162.31,646.05,3.26,979.35,60.56,542.51
2026-02-26T12:10:00Z,65.74,1930.60,172.61,1303.77,57.16,1896.04,174.22,887.98,70.14,1946.76,172.81,1083.50,50.91,1925.00,173.12,752.15,328.98,81.69,99.95,295.94,1855.85,3555.48,2.23,150.32,161.87,646.12,2.73,976.65,60.52,541.83
2026-02-26T12:20:00Z,65.70,1931.76,172.31,1278.95,56.91,1895.43,173.39,881.02,69.89,1942.79,173.26,1085.22,51.07,1928.77,172.59,755.92,331.46,82.79,99.05,294.85,1859.29,3557.41,2.43,152.32,161.42,651.42,2.85,982.86,60.73,548.10
2026-02-26T12:30:00Z,65.43,1945.92,,1279.73,56.86,1892.99,173.60,880.30,70.38,1930.36,172.18,1096.84,51.09,1934.86,172.98,762.68,328.14,81.72,99.49,291.21,1855.43,3537.45,2.36,149.82,158.17,644.10,3.07,973.40,60.87,536.60
2026-02-26T12:40:00Z,65.79,1930.27,172.27,1279.61,57.20,1887.72,173.36,882.05,70.69,1924.52,172.41,1105.76,50.89,1930.99,173.66,762.66,326.12,81.31,99.44,293.51,1862.07,3555.28,2.45,148.48,157.61,641.50,2.98,976.38,60.87,533.01
2026-02-26T12:50:00Z,65.73,1931.03,172.01,1266.88,57.35,1886.27,173.89,888.58,71.28,1917.74,172.26,1105.83,51.07,1922.49,172.71,779.95,330.41,81.73,99.59,297.81,1860.45,3538.21,2.50,149.23,158.73,650.32,3.00,985.21,59.93,539.67
2026-02-26T13:00:00Z,65.69,1926.75,172.81,1278.82,57.25,1896.82,173.93,878.49,71.88,1902.87,172.09,1143.15,51.05,1929.66,172.58,770.89,329.75,81.76,99.73,294.92,1868.39,3563.44,3.05,150.49,160.40,642.09,2.88,982.82,60.37,543.79
2026-02-26T13:10:00Z,65.89,1923.49,172.72,1296.54,57.20,1898.24,173.81,872.52,72.06,1900.10,172.92,1159.28,51.03,1935.09,172.24,756.70,330.13,80.34,99.49,295.07,1859.98,3545.27,2.42,149.58,159.01,648.50,2.84,977.98,61.12,539.95
2026-02-26T13:20:00Z,65.83,1933.39,171.94,1301.31,57.18,1890.98,173.68,885.34,72.06,1893.60,173.19,1163.33,50.72,1924.17,172.28,750.52,331.71,81.57,99.44,295.89,1861.80,3535.68,2.39,152.52,162.79,649.35,2.99,983.53,61.81,541.40
2026-02-26T13:30:00Z,66.13,1929.96,173.29,1311.93,57.32,1892.71,174.02,894.46,71.73,1897.42,173.42,1141.40,51.07,1919.68,171.94,761.84,326.26,81.67,99.89,295.14,1858.30,3554.28,2.40,151.25,160.71,652.41,2.88,981.86,61.85,539.94
2026-02-26T13:40:00Z,66.09,,173.32,1308.88,57.33,1893.38,173.72,895.27,71.56,1908.16,173.14,1140.85,51.07,1925.48,172.69,770.59,332.19,81.83,100.13,297.47,1876.02,3542.77,2.55,150.66,162.84,645.56,2.55,988.16,61.18,534.37
2026-02-26T13:50:00Z,66.16,1927.85,172.99,1315.25,57.44,1888.78,173.14,893.39,71.48,1916.54,172.86,1127.50,51.27,1928.24,172.91,765.64,332.04,83.95,100.70,299.78,1864.18,3528.91,2.65,149.30,161.08,644.87,3.01,980.57,60.90,532.59
2026-02-26T14:00:00Z,66.31,1932.98,172.94,1293.54,57.38,1892.58,173.74,889.73,71.49,1920.41,173.63,1124.82,51.52,1922.90,173.18,763.49,335.34,83.85,100.23,302.59,1858.32,3544.70,2.59,151.61,163.00,646.98,2.77,983.23,59.98,537.55
2026-02-26T14:10:00Z,66.35,1919.46,173.21,1295.75,57.39,1890.23,174.15,894.11,71.44,1919.65,173.73,1125.78,51.19,1931.05,173.17,755.87,332.09,80.70,100.32,301.12,1866.60,3568.32,2.56,151.14,161.04,648.04,2.92,983.13,59.96,542.17
2026-02-26T14:20:00Z,66.20,1917.91,172.78,1295.69,57.10,1889.54,174.15,901.33,71.36,1914.79,172.98,1139.20,51.38,1919.32,173.58,771.63,329.55,82.29,100.08,297.86,1863.34,3547.10,2.66,150.40,160.31,644.30,2.96,983.17,60.11,535.89
2026-02-26T14:30:00Z,66.25,1916.71,172.39,1308.82,56.89,1893.97,174.18,897.19,71.51,1923.99,172.23,1125.29,51.49,1909.12,173.24,789.31,332.40,83.62,100.04,301.05,1877.03,3541.48,2.41,148.87,161.45,649.65,3.26,992.76,61.45,535.60
2026-02-26T14:40:00Z,66.57,1914.87,172.11,1310.91,56.82,1898.96,173.53,880.04,71.36,1917.67,172.31,1105.10,51.23,1911.94,173.14,799.12,334.02,82.55,100.12,300.15,1876.82,3554.79,2.28,150.39,161.91,648.86,2.86,990.29,63.35,533.80
2026-02-26T14:50:00Z,66.38,1917.04,172.21,1304.59,57.00,1905.25,173.09,880.10,71.33,1904.94,173.14,1107.23,50.95,1921.66,172.96,772.29,337.79,82.28,99.11,305.63,1855.38,3557.90,2.44,151.19,162.21,647.93,2.96,975.37,62.75,544.80
2026-02-26T15:00:00Z,66.58,1915.56,172.28,1293.62,57.08,1896.72,173.01,881.30,71.12,1923.29,172.86,1123.94,50.49,1937.91,172.79,754.55,332.59,82.92,100.77,297.88,1869.24,3537.56,2.65,151.87,162.04,641.17,2.95,981.42,62.60,534.25
2026-02-26T15:10:00Z,67.06,1898.22,172.36,1315.88,56.89,1903.23,173.20,876.16,71.15,1913.53,171.72,1125.43,50.84,1931.05,172.45,766.10,329.22,81.59,99.88,299.54,1861.54,3562.01,2.46,149.33,160.90,648.18,3.13,980.46,62.36,534.03
2026-02-26T15:20:00Z,66.98,1896.64,172.54,1318.83,57.35,1893.32,173.43,874.41,71.55,1911.01,172.06,1133.65,50.92,1933.21,172.24,749.51,330.97,80.88,99.88,295.80,1857.10,3547.74,2.54,150.13,161.23,648.37,2.95,977.21,61.83,536.07
2026-02-26T15:30:00Z,67.18,1885.61,172.94,1319.54,57.72,1891.12,173.19,882.40,71.73,1907.24,172.71,1139.92,50.64,1926.60,172.52,742.06,327.95,81.61,100.20,298.16,1873.74,3554.69,2.34,151.71,159.58,649.76,3.23,993.60,60.58,536.53
2026-02-26T15:40:00Z,66.63,1898.26,173.22,1322.86,57.95,1887.98,173.67,877.91,71.97,1911.08,173.49,1137.42,50.55,1930.58,172.87,753.45,338.56,81.40,99.22,303.41,1880.61,3554.48,2.71,151.66,164.93,656.21,2.67,986.94,61.49,550.83
